id,adunit_name,asset_name,adunit_id,status,integration_type,publisher,network,media_type,venue_type,venue_name,city,postal_code,county,state,dma,country,latitude,longitude,address,cpm,currency,four_week_impressions,impression_multiplier,bidstream_impressions,bidstream_inferred_impressions,screen_count,min_duration,max_duration,supports_video,supports_banner,supports_audio,supports_dynamic_creative,slot_dimensions,preferred_ad_format,ad_formats,restrictions,languages,open_ooh_venue_category_id,asset_image_url
740090807,CHAMP-03,Interstate 4 - Lakeland - East,b732201e-55c9-4f63-ac68-3f47408fda22,live,API,Screenverse,Screenverse + Collective Outdoor,Billboard,Outdoor|Billboards|Spectacular,Interstate 4 - Lakeland - East,POLK CITY,33868,Polk County - FL,FL,"Tampa-St.Petersburg (Sarasota), FL",USA,28.155360,-81.830166,"Interstate 4, Auburndale, FL 33868",6.5000,USD,,1,286083,5699,1,6,64,false,true,false,false,846x234,846x234,846x234,"Alternative Medicine,Politics",,30103,""
741055924,93567-B5461-C57D2-25B06-FE412-A549C-5C2B1,Pentacular,6d811279-b40d-441a-86e0-dfb562115d9f,live,API,Heritage Outdoor,Heritage Outdoor,Spectacular,Outdoor|Billboards|Spectacular,Corner of 7th Ave @ 49th St (4) Statics + (1) Digital at 100% SOV See Location List for Unit Details,NEW YORK,10019,New York County - NY,NY,"New York, NY",USA,40.760475,-73.983737,"1604 Broadway New York, NY 10019",5.0000,USD,1749237,27,25657047,753408,1,15,15,true,true,false,false,1920x1000,1920x1000,1920x1000,,,30103,""
741056179,LOG-01,Interstate 4 - Tampa - Westbound,d3a240b7-9ac2-4ee6-85e3-871629992b72,live,API,Screenverse,Screenverse + Collective Outdoor,Billboard,Outdoor|Billboards|Spectacular,Interstate 4 - Tampa - Westbound,TAMPA,33605,Hillsborough County - FL,FL,"Tampa-St.Petersburg (Sarasota), FL",USA,27.964900,-82.418169,"Interstate 4, Tampa, FL 33605",6.5000,USD,,1,3009277,54138,1,6,64,false,true,false,false,864x234,864x234,864x234,"Alternative Medicine,Politics",,30103,""
742025439,com.broadsign:2c3cecc9-d635-47d9-9fb9-1eb311798c9b,"The Trio, Los Angeles",060124ca-ea41-4515-b8e6-481b8255930f,live,Broadsign Platform,kevani,kevani,Spectacular,Outdoor|Billboards|Spectacular,Venue for THE TRIO_1136A NORTHWEST_1136B NORTH_1136C SOUTH_THE TRIO_1136A NORTHWEST_LEADER,INGLEWOOD,90305,Los Angeles County - CA,CA,"Los Angeles, CA",USA,33.957504,-118.339970,"Kareem Ct, Inglewood, CA 90305",30.0000,USD,526092,0,0,0,1,15,15,true,true,false,false,900x504,1920x1080,1920x1080,"Government,Illegal Content,Law,& Politics,Religion & Spirituality,Sexuality",,30103,https://images.squarespace-cdn.com/content/v1/631d97eef1a9f95147b49ad2/02e8961a-590f-4370-b2fd-19496c6b3d0f/TheTrio_KEVANI.jpg?format=500w
742032181,com.broadsign:666ece66-9cf4-4015-8c94-798c65912c16,Melrose Lights West,0de0ef92-28a5-46fd-aef7-7362d6ac6aec,live,Broadsign Platform,kevani,kevani,Spectacular,Outdoor|Billboards|Spectacular,Venue for MELROSE LIGHTS_1149 WEST,LOS ANGELES,90046,Los Angeles County - CA,CA,"Los Angeles, CA",USA,34.083904,-118.363670,"7977 Melrose Ave, Los Angeles, CA 90046",30.0000,USD,993232,0,0,0,1,8,8,false,true,false,false,1536x540,1200x400,1200x400,"Government,Illegal Content,Law,& Politics,Religion & Spirituality,Sexuality",,30103,https://photos.fife.usercontent.google.com/pw/AP1GczMuatFomiQVJ1CE7KcYhydoNPM-MgKI24l8dEjW_o-FjgwLyfoT8Ba_Df6iYl5pUfEcbdTN5uK8U1RjDY4eYXbro8bjXcE=w1308-h872-s-no-gm?authuser=0
742052290,com.broadsign:0cdc005f-315b-4789-a083-533ffefcc91b,South Bay Pairing 1145A,251e04b7-71ae-4f74-a23e-a45ff169e99d,live,Broadsign Platform,kevani,kevani,Spectacular,Outdoor|Billboards|Spectacular,Venue for SOUTH BAY PAIRING_91_TRADITIONAL_1145A East,CARSON,90746,Los Angeles County - CA,CA,"Los Angeles, CA",USA,33.872360,-118.268456,"",10.0000,USD,1451520,0,0,0,1,8,8,false,true,false,false,648x936,648x936,,"Government,Illegal Content,Law,& Politics,Religion & Spirituality,Sexuality",,30103,https://photos.fife.usercontent.google.com/pw/AP1GczNrXaNNbcX9fayPysSKeilXZveaRe1o70fyFm3iIHRbmaQtnOdlKzQGBL77H8W3i9NJv3oy5FyxRwK92JCeD0g94DGMKTM=w1308-h872-s-no-gm?authuser=0
748390686,com.broadsign:85ce6a9b-178b-4c1b-ba7e-2d826fd209e5,South Bay Pairing 1146B,3348aa15-fe4b-4e3c-8e74-51f1d10cae19,live,Broadsign Platform,kevani,kevani,Spectacular,Outdoor|Billboards|Spectacular,Venue for SOUTH BAY PAIRING_405_TRADITIONAL_1146A Northwest,CARSON,90745,Los Angeles County - CA,CA,"Los Angeles, CA",USA,33.830997,-118.254425,"",10.0000,USD,3006528,0,0,0,1,8,8,false,true,false,false,648x936,648x936,,"Government,Illegal Content,Law,& Politics,Religion & Spirituality,Sexuality",,30103,https://photos.fife.usercontent.google.com/pw/AP1GczNrXaNNbcX9fayPysSKeilXZveaRe1o70fyFm3iIHRbmaQtnOdlKzQGBL77H8W3i9NJv3oy5FyxRwK92JCeD0g94DGMKTM=w1308-h872-s-no-gm?authuser=0
748398074,com.broadsign:e3dce11d-6542-49df-8c72-1a5307777caf,"The Trio, Los Angeles",3cad3e25-bd57-4b49-875d-fc55ba0450a5,live,Broadsign Platform,kevani,kevani,Spectacular,Outdoor|Billboards|Spectacular,Venue for THE TRIO_1136A NORTHWEST_1136B NORTH_1136C SOUTH_THE TRIO_1136B NORTH,INGLEWOOD,90305,Los Angeles County - CA,CA,"Los Angeles, CA",USA,33.957504,-118.339970,"Kareem Ct, Inglewood, CA 90305",30.0000,USD,677760,0,0,0,1,15,15,true,true,false,false,900x504,1920x1080,1920x1080,"Government,Illegal Content,Law,& Politics,Religion & Spirituality,Sexuality",,30103,https://images.squarespace-cdn.com/content/v1/631d97eef1a9f95147b49ad2/02e8961a-590f-4370-b2fd-19496c6b3d0f/TheTrio_KEVANI.jpg?format=500w
748414561,com.broadsign:6e81885a-9708-4b21-a185-9f9e3c5969f0,Squareview 1159B,517b4581-5f2f-469b-9d1a-76096a982c6b,live,Broadsign Platform,kevani,kevani,Spectacular,Outdoor|Billboards|Spectacular,Venue for SQUAREVIEW_1159B,NEW YORK,10036,New York County - NY,NY,"New York, NY",USA,40.759540,-73.984230,"",10.0000,USD,1237824,0,0,0,1,15,15,true,true,false,false,1152x1620,1080x1440,1080x1440,"Government,Illegal Content,Law,& Politics,Religion & Spirituality,Sexuality",,30103,https://photos.google.com/share/AF1QipMppRyrR3UJgiMHO9tevBgmiqW6-Td8ZyoH0SqMGrvK2x5PtBHkFOVTBJdkodtKZg/photo/AF1QipPtbNZiUdc7WukdGLP7EfrXNL9nVWm20jsJ8c4c?key=MDgwa0lvVTI3bTRWTzlHd09LWjMybndhWUhQblRB
749411972,com.broadsign:362582b9-69ca-4166-bb7f-df5a7822e43d,South Bay Pairing 1145B,7a04fa48-a0ff-4577-9843-ec0eda2a367e,live,Broadsign Platform,kevani,kevani,Spectacular,Outdoor|Billboards|Spectacular,Venue for SOUTH BAY PAIRING_91_TRADITIONAL_1145B West,CARSON,90746,Los Angeles County - CA,CA,"Los Angeles, CA",USA,33.872360,-118.268456,"",10.0000,USD,1579200,0,0,0,1,8,8,false,true,false,false,648x936,648x936,,"Government,Illegal Content,Law,& Politics,Religion & Spirituality,Sexuality",,30103,https://photos.fife.usercontent.google.com/pw/AP1GczNrXaNNbcX9fayPysSKeilXZveaRe1o70fyFm3iIHRbmaQtnOdlKzQGBL77H8W3i9NJv3oy5FyxRwK92JCeD0g94DGMKTM=w1308-h872-s-no-gm?authuser=0
749420496,com.broadsign:d55a6645-853f-4599-866c-b0f6bf04eb1f,Melrose Lights,84da358c-fcfb-4211-8a19-ced175af1f0b,live,Broadsign Platform,kevani,kevani,Spectacular,Outdoor|Billboards|Spectacular,Venue for MELROSE LIGHTS_1140 EAST,LOS ANGELES,90036,Los Angeles County - CA,CA,"Los Angeles, CA",USA,34.083378,-118.347630,"7250 Melrose Ave, Los Angeles, CA 90046",30.0000,USD,1239400,0,0,0,1,8,8,false,true,false,false,1680x720,1680x720,,"Government,Illegal Content,Law,& Politics,Religion & Spirituality,Sexuality",,30103,https://images.squarespace-cdn.com/content/v1/631d97eef1a9f95147b49ad2/fe66b890-2aca-4488-8f07-04b846baee72/KEVANI-Melrose-Lights.jpg?format=750w
749423401,com.broadsign:8a7c7ceb-5446-4b8c-aca5-e9eebaaa6713,Squareview 1159A,887f3e26-9239-41ff-9e6e-7045846e323b,live,Broadsign Platform,kevani,kevani,Spectacular,Outdoor|Billboards|Spectacular,Venue for SQUAREVIEW_1159A,NEW YORK,10036,New York County - NY,NY,"New York, NY",USA,40.759540,-73.984230,"",10.0000,USD,1684032,0,0,0,1,15,15,true,true,false,false,1152x1620,1080x1440,1080x1440,"Government,Illegal Content,Law,& Politics,Religion & Spirituality,Sexuality",,30103,https://photos.google.com/share/AF1QipMppRyrR3UJgiMHO9tevBgmiqW6-Td8ZyoH0SqMGrvK2x5PtBHkFOVTBJdkodtKZg/photo/AF1QipPtbNZiUdc7WukdGLP7EfrXNL9nVWm20jsJ8c4c?key=MDgwa0lvVTI3bTRWTzlHd09LWjMybndhWUhQblRB
749445323,com.broadsign:ae150972-6cb1-4b33-99f6-63352272932a,Nexus,a434e978-080e-469e-a21e-2a26203d8a0c,live,Broadsign Platform,kevani,kevani,Spectacular,Outdoor|Billboards|Spectacular,Venue for NEXUS,GARDENA,90249,Los Angeles County - CA,CA,"Los Angeles, CA",USA,33.915905,-118.326340,"",10.0000,USD,1634644,0,0,0,1,15,15,true,true,false,false,1520x2340,1520x2340,,"Government,Illegal Content,Law,& Politics,Religion & Spirituality,Sexuality",,30103,https://photos.google.com/share/AF1QipOB6IvvhHCfYi1Z5_sAyi7TAa7bExwgmoETlUq_2EB2ztHC-0J-ntApKM-gl1hqBQ/photo/AF1QipMB0u8CFj4mXLofya_H12JbEZyZ-c6vmq2BspSp
750427056,com.broadsign:1d939c28-ec72-4edb-bfcc-0151742c7d75,Squareview 1161AB,b6da683d-9ddb-4437-9d7e-89d696d5a9e0,live,Broadsign Platform,kevani,kevani,Spectacular,Outdoor|Billboards|Spectacular,Venue for SQUAREVIEW_1161AB,NEW YORK,10036,New York County - NY,NY,"New York, NY",USA,40.759540,-73.984270,"",10.0000,USD,2698752,0,0,0,1,15,15,true,true,false,false,2304x1980,2304x1980,,"Government,Illegal Content,Law,& Politics,Religion & Spirituality,Sexuality",,30103,https://photos.google.com/share/AF1QipMppRyrR3UJgiMHO9tevBgmiqW6-Td8ZyoH0SqMGrvK2x5PtBHkFOVTBJdkodtKZg/photo/AF1QipPtbNZiUdc7WukdGLP7EfrXNL9nVWm20jsJ8c4c?key=MDgwa0lvVTI3bTRWTzlHd09LWjMybndhWUhQblRB
750435346,com.broadsign:0b8b680b-eb77-4d6f-959a-9519ecba90c6,South Bay Pairing 1146A,c1f55b00-c58b-4f3c-be9d-95ba3a650157,live,Broadsign Platform,kevani,kevani,Spectacular,Outdoor|Billboards|Spectacular,Venue for SOUTH BAY PAIRING_405_TRADITIONAL_1146B Southeast,CARSON,90745,Los Angeles County - CA,CA,"Los Angeles, CA",USA,33.830997,-118.254425,"",10.0000,USD,1503936,0,0,0,1,8,8,false,true,false,false,648x936,648x936,,"Government,Illegal Content,Law,& Politics,Religion & Spirituality,Sexuality",,30103,https://photos.fife.usercontent.google.com/pw/AP1GczNrXaNNbcX9fayPysSKeilXZveaRe1o70fyFm3iIHRbmaQtnOdlKzQGBL77H8W3i9NJv3oy5FyxRwK92JCeD0g94DGMKTM=w1308-h872-s-no-gm?authuser=0
750441246,com.broadsign:2afa525d-e327-4545-846f-5ad6c4978a28,Squareview 1160,c9c98eda-a235-4ec3-ab7a-fad88c6d7045,live,Broadsign Platform,kevani,kevani,Spectacular,Outdoor|Billboards|Spectacular,Venue for SQUAREVIEW_1160,NEW YORK,10036,New York County - NY,NY,"New York, NY",USA,40.759544,-73.984250,"",10.0000,USD,2395680,0,0,0,1,15,15,true,true,false,false,2256x1260,1920x1080,1920x1080,"Government,Illegal Content,Law,& Politics,Religion & Spirituality,Sexuality",,30103,https://photos.google.com/share/AF1QipMppRyrR3UJgiMHO9tevBgmiqW6-Td8ZyoH0SqMGrvK2x5PtBHkFOVTBJdkodtKZg/photo/AF1QipPtbNZiUdc7WukdGLP7EfrXNL9nVWm20jsJ8c4c?key=MDgwa0lvVTI3bTRWTzlHd09LWjMybndhWUhQblRB
750463332,com.broadsign:c7716eac-4a72-414e-8506-e4044dc2687c,Fig Spectacular,e770c58d-b0d5-44b5-9ca0-e99c6be8f4c7,live,Broadsign Platform,kevani,kevani,Spectacular,Outdoor|Billboards|Spectacular,Venue for FIG SPECTACULAR_1137 SOUTH,LOS ANGELES,90015,Los Angeles County - CA,CA,"Los Angeles, CA",USA,34.043900,-118.265350,"1011 S Figueroa St, Los Angeles, CA 90015",30.0000,USD,3485068,0,0,0,1,15,15,true,true,false,false,1920x1080,1920x1080,,"Government,Illegal Content,Law,& Politics,Religion & Spirituality,Sexuality",,30103,https://creative-uploads.s3.us-east-1.amazonaws.com/KEVANI/FS_TourismAustralia-ComeAndSayG_day_02.jpg
766108706,LA-DG-510,LA-DG-510,4be346de-cbb2-4fe9-8dd4-2b38f5927e7b,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,LA-DG-510,WEST HOLLYWOOD,90069,Los Angeles County - CA,CA,"Los Angeles, CA",USA,34.090840,-118.385760,8901 Sunset Blvd | Whisky a Go Go,150.0000,USD,3661491,10.59459201,428146,30526,1,15,30,true,true,false,true,2088x600,2088x600,2088x600,"Bicycling,Bodybuilding,Boxing,Dining Out,Government,Illegal Content,Law,Politics,& Politics,Pornography",,30103,""
795587310,com.broadsign:141d07e6-8dda-4bb8-aed9-88086d364a6d,1136-A,38aaa8aa-8b93-4f73-9e01-8baf313d01e3,live,Broadsign Platform,kevani,kevani,Spectacular,Outdoor|Billboards|Spectacular,Venue for THE TRIO_1136A NORTHWEST_1136B NORTH_1136C SOUTH_THE TRIO_1136C SOUTH,INGLEWOOD,90305,Los Angeles County - CA,CA,"Los Angeles, CA",USA,33.957504,-118.339970,"Kareem Ct, Inglewood, CA 90305",30.0000,USD,1004332,0,0,0,1,15,15,true,true,false,false,900x504,1920x1080,1920x1080,"Government,Illegal Content,Law,& Politics,Religion & Spirituality,Sexuality",,30103,https://photos.google.com/share/AF1QipNxGUQInkvBbomZWSaRolfwQ6PzgtjH-qLytZvs0_KoEVZnwegAwTtJM2_nQ1JwXA/photo/AF1QipPrcLKkCOopp_btVwsrNHCNk6rQa4WXJjsEw8GX?key=VmkwbWdiSFNxT0JSR01zTDhoc0M0cU9pOFVpS05n
800611165,com.broadsign:7a63a1a3-f6fc-4110-8802-9b842e905892,CLONE_SBP 405_1146B Southeast,42935017-3525-4540-9190-8a37ddc6dd35,live,Broadsign Platform,kevani,kevani,Spectacular,Outdoor|Billboards|Spectacular,Venue for CLONE_SBP 405_1146B Southeast,CARSON,90745,Los Angeles County - CA,CA,"Los Angeles, CA",USA,33.830997,-118.254425,"",10.0000,USD,0,0,0,0,1,8,8,false,true,false,false,648x936,648x936,,"Government,Illegal Content,Law,& Politics,Religion & Spirituality,Sexuality",,30103,""
800611224,com.broadsign:c077a9d5-c403-4b2b-b76b-a3abd34c4a38,CLONE_SBP 405_1146A Northwest,4b3d07ac-dcb9-4fdf-8576-0ac37275425a,live,Broadsign Platform,kevani,kevani,Spectacular,Outdoor|Billboards|Spectacular,Venue for CLONE_SBP 405_1146A Northwest,CARSON,90745,Los Angeles County - CA,CA,"Los Angeles, CA",USA,33.830997,-118.254425,"",10.0000,USD,0,0,0,0,1,8,8,true,true,false,false,648x936,648x936,,"Government,Illegal Content,Law,& Politics,Religion & Spirituality,Sexuality",,30103,""
800612150,com.broadsign:1d96b108-5e20-4662-859d-35fbf5fd8555,CLONE_SBP 91_1145B West,cdc6fff6-8cec-4dc6-beab-b64b7784be97,live,Broadsign Platform,kevani,kevani,Spectacular,Outdoor|Billboards|Spectacular,Venue for CLONE_SBP 91_1145B West,CARSON,90746,Los Angeles County - CA,CA,"Los Angeles, CA",USA,33.872360,-118.268456,"",10.0000,USD,0,0,0,0,1,15,15,true,true,false,false,648x936,648x936,,"Government,Illegal Content,Law,& Politics,Religion & Spirituality,Sexuality",,30103,""
800612402,com.broadsign:a5f0ff12-899c-42a8-b69e-48786e116316,CLONE_SBP 91_1145A East,f3409f3f-2c12-4ee1-8c07-5c791caef1de,live,Broadsign Platform,kevani,kevani,Spectacular,Outdoor|Billboards|Spectacular,Venue for CLONE_SBP 91_1145A East,CARSON,90746,Los Angeles County - CA,CA,"Los Angeles, CA",USA,33.872360,-118.268456,"",10.0000,USD,0,0,0,0,1,8,8,false,true,false,false,648x936,648x936,,"Government,Illegal Content,Law,& Politics,Religion & Spirituality,Sexuality",,30103,""
844186480,LA.D114,LA.D114 - Huntington Beach,39b96412-329b-4847-9e30-0941150ddd62,live,API,Big Outdoor,Big Outdoor,Spectacular,Outdoor|Billboards|Spectacular,Huntington Beach,HUNTINGTON BEACH,92648,Orange County - CA,CA,"Los Angeles, CA",USA,33.654839,-117.997207,"21010 Pacific Coast Hwy, Huntington Beach, CA 92648",17.0000,USD,32632,4,0,0,1,15,15,true,true,false,true,1008x576,1008x576,1008x576,,,30103,https://bigoutdoor.box.com/s/s9l55vj7g7gc6htx0k6p9ggn3kwvnnt4
844187726,559756357,LA.D114 - Huntington Beach,bda01ee2-a0c4-4202-9475-1ac9061ac755,live,API,Big Outdoor,Big Outdoor,Spectacular,Outdoor|Billboards|Spectacular,Huntington Beach,HUNTINGTON BEACH,92648,Orange County - CA,CA,"Los Angeles, CA",USA,33.654839,-117.997207,"21010 Pacific Coast Hwy, Huntington Beach, CA 92648",17.0000,USD,32632,4,264004,21616,1,15,15,true,true,false,true,1008x576,1008x576,1008x576,,,30103,https://bigoutdoor.box.com/s/s9l55vj7g7gc6htx0k6p9ggn3kwvnnt4
846311931,108B,I-65 / Lowery Pky N,8f9c2b25-9482-4f94-b8c9-12f64fb4dc4b,live,API,Screenverse,Screenverse + Collective Outdoor,Billboard,Outdoor|Billboards|Spectacular,I-65 / Lowery Pky N,FULTONDALE,35068,Jefferson County - AL,AL,"Birmingham (Anniston and Tuscaloosa), AL",USA,33.593999,-86.804977,"I-65 / Lowery Pky, Fultondale, AL 35068",6.5000,USD,,1,0,0,1,8,8,false,true,false,false,846x234,846x234,846x234,,,30103,""
881079250,com.broadsign:0cc2f2a6-898e-48d9-92f8-c703bda4ebfb,The Landmark 105 West,2620f369-cc0d-46f7-91be-dc4047ab6806,live,Broadsign Platform,kevani,kevani,,Outdoor|Billboards|Spectacular,Venue for LANDMARK 105_1162B WEST,LYNWOOD,90262,Los Angeles County - CA,CA,"Los Angeles, CA",USA,33.927414,-118.214370,"",10.0000,USD,1170624,0,0,0,1,8,8,false,true,false,false,1240x1480,1240x1480,,,,30103,https://photos.google.com/share/AF1QipObIXVfzC_IJZwLIe44wn-rX0750GfnLtuarw97tY0dlwMneKREUnVcWeuJJtiOnQ/photo/AF1QipPwn5HUYhIBttERVm-BRsWI1PZsEqmQhGLX8sGM?key=YWVDbmFJY0V6dXBlcERoVnFYR0tvajQ2X3M1S09n
881080478,com.broadsign:92b06b78-7798-4a5c-a264-e2827b4234bb,VUE,747c2a9d-1bf6-4f67-ac90-fbd7fb91e80d,live,Broadsign Platform,kevani,kevani,,Outdoor|Billboards|Spectacular,Venue for VUE 1163,LOS ANGELES,90020,Los Angeles County - CA,CA,"Los Angeles, CA",USA,34.063698,-118.304300,"",10.0000,USD,753312,0,0,0,1,8,8,false,true,false,false,960x1360,1080x1440,1080x1440,,,30103,https://photos.google.com/share/AF1QipMOCoTUo3gVR_ATZcYvsqZlCWWXT-6Q6MX_HdGQV1Jwtp7EcbSyFlzUoeEJK3FbLw/photo/AF1QipNHK3e-KoUJWxZ281RCFYIxxkkkhW13uzSkhSuk
881081212,com.broadsign:e294b98c-6e97-4276-8bdb-0f8ca21f970f,The Landmark 105 East,a1ed5f25-bf83-478f-a1d5-24b087fc3875,live,Broadsign Platform,kevani,kevani,,Outdoor|Billboards|Spectacular,Venue for LANDMARK 105_1162A SOUTHEAST,LYNWOOD,90262,Los Angeles County - CA,CA,"Los Angeles, CA",USA,33.927395,-118.214260,"",10.0000,USD,1417920,0,0,0,1,8,8,false,true,false,false,1240x1480,1240x1480,,,,30103,https://photos.google.com/share/AF1QipObIXVfzC_IJZwLIe44wn-rX0750GfnLtuarw97tY0dlwMneKREUnVcWeuJJtiOnQ/photo/AF1QipOyKaOrIPV1QBKrqq2XgUdnNPR43de498BDFr4P?key=YWVDbmFJY0V6dXBlcERoVnFYR0tvajQ2X3M1S09n
883282379,SF-DG-504,SF-DG-504,62e83491-7e98-4755-aa43-34eccb55c6e7,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,SF-DG-504,SAN JOSE,95110,Santa Clara County - CA,CA,"San Francisco-Oakland-San Jose, CA",USA,37.327920,-121.889869,San Jose Convention Center,,USD,,,0,0,1,15,15,false,true,false,true,1575x900,1575x900,1575x900,,,30103,""
883282432,SF-DG-503,SF-DG-503,6fcc8601-409d-4821-9bef-a12e1a67b222,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,SF-DG-503,SAN JOSE,95110,Santa Clara County - CA,CA,"San Francisco-Oakland-San Jose, CA",USA,37.327920,-121.889869,San Jose Convention Center,,USD,,,0,0,1,15,15,false,true,false,true,1575x900,1575x900,1575x900,,,30103,""
883282469,LA-DG-514,LA-DG-514,76cd1d0f-42e1-49b9-a307-83118d661658,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,LA-DG-514,SANTA MONICA,90401,Los Angeles County - CA,CA,"Los Angeles, CA",USA,34.017401,-118.497594,Santa Monica I 3rd Street Promenade & Arizona,,USD,,,0,0,3,15,15,true,true,false,true,5248x1256,5248x1256,5248x1256,,,30103,""
883282621,DEN-DG-517,DEN-DG-517,9986bdf8-99d5-4437-8fbd-870879c44f2a,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,DEN-DG-517,DENVER,80202,Denver County - CO,CO,"Denver, CO",USA,39.745083,-104.994265,15th St & Stout St,,USD,,,0,0,1,15,15,true,true,false,true,720x1320,720x1320,720x1320,,,30103,""
883282652,LA-DG-515,LA-DG-515,9f45272d-b5fe-457b-b10f-8bebfb97b313,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,LA-DG-515,SANTA MONICA,90401,Los Angeles County - CA,CA,"Los Angeles, CA",USA,34.018017,-118.499166,Santa Monica I 3rd Street Promenade & Wilshire,,USD,,,0,0,1,15,15,true,true,false,true,4480x1408,4480x1408,4480x1408,,,30103,""
903037738,LA-DG-512,LA-DG-512,04ac799a-1ba3-4701-bdc5-f2caa8f2653e,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,LA-DG-512,WEST HOLLYWOOD,90069,Los Angeles County - CA,CA,"Los Angeles, CA",USA,34.095061,-118.374071,8433 Sunset Blvd | The Comedy Store,90.0000,USD,,,0,0,1,10,10,true,true,false,true,640x1140,640x1140,640x1140,"Bicycling,Bodybuilding,Boxing,Dining Out,Government,Illegal Content,Law,Politics,& Politics,Pornography",,30103,""
903041941,LA-DG-511,LA-DG-511,db4c200f-06f1-4fe1-9d18-85258ab32870,live,API,Orange Barrel Media,Orange Barrel Media,Spectacular,Outdoor|Billboards|Spectacular,LA-DG-511,WEST HOLLYWOOD,90069,Los Angeles County - CA,CA,"Los Angeles, CA",USA,34.095061,-118.374071,8433 Sunset Blvd | The Comedy Store,90.0000,USD,,,0,0,1,10,10,true,true,false,true,640x1140,640x1140,640x1140,"Bicycling,Bodybuilding,Boxing,Dining Out,Government,Illegal Content,Law,Politics,& Politics,Pornography",,30103,""
922188616,1995966850,SD.D100 -B - Gaslamp,14080d06-4d23-4aae-8441-d2d974b220be,live,API,Big Outdoor,Big Outdoor,Spectacular,Outdoor|Billboards|Spectacular,Gaslamp,SAN DIEGO,92101,San Diego County - CA,CA,"San Diego, CA",USA,32.707200,-117.160000,"537 L St, San Diego, CA 92101",17.0000,USD,786156,170,0,0,1,15,15,true,true,false,true,1500x1020,1500x1020,,,,30103,https://bigoutdoor.box.com/s/oqn0v08mh9b9omf4w8b7hkil5pzdd3w8
922189365,1996183746,NASH.D200 - Display B,8b7c6a2f-b51a-4ccf-82c5-5204f0cd2e6c,live,API,Big Outdoor,Big Outdoor,Spectacular,Outdoor|Billboards|Spectacular,Fifth and Broadway,NASHVILLE,37203,Davidson County - TN,TN,"Nashville, TN",USA,36.160850,-86.779840,"5036 Broadway, Nashville, TN 37203",13.0000,USD,1082587,6.712468998,0,0,1,15,15,true,true,false,true,1760x1008,1760x1008,,,,30103,https://bigoutdoor.box.com/s/bup3b4sxgjf1qhkl1k851djzkbiy92jk
922189399,1996183027,NASH.D200 - Display A,9076690b-ddf6-47a1-a98f-e3dcc446a3b4,live,API,Big Outdoor,Big Outdoor,Spectacular,Outdoor|Billboards|Spectacular,Fifth and Broadway,NASHVILLE,37203,Davidson County - TN,TN,"Nashville, TN",USA,36.160070,-86.780030,"5036 Broadway, Nashville, TN 37203",13.0000,USD,537592,3.33328373,0,0,1,15,15,true,true,false,true,1312x648,1312x648,,,,30103,https://bigoutdoor.box.com/s/bup3b4sxgjf1qhkl1k851djzkbiy92jk
922190006,1995967132,SD.D100 -A - Gaslamp,f3ebf833-1d74-4c9c-9daa-6ac2a85f42ed,live,API,Big Outdoor,Big Outdoor,Spectacular,Outdoor|Billboards|Spectacular,Gaslamp,SAN DIEGO,92101,San Diego County - CA,CA,"San Diego, CA",USA,32.707200,-117.160000,"537 L St, San Diego, CA 92101",17.0000,USD,786156,168,0,0,1,15,15,true,true,false,true,1500x1020,1500x1020,,,,30103,https://bigoutdoor.box.com/s/oqn0v08mh9b9omf4w8b7hkil5pzdd3w8
